x,y,z,content_id,well_id,_x,_y,_z
5625725.0,2316805.0,-545.0,1,510р_3,5,5,5
5625725.0,2316805.0,-550.0,1,510р_3,5,5,5
5625725.0,2316805.0,-555.0,1,510р_3,5,5,5
5625725.0,2316805.0,-560.0,1,510р_3,5,5,5
5625725.0,2316805.0,-565.0,1,510р_3,5,5,5
5625725.0,2316805.0,-570.0,1,510р_3,5,5,5
5625750.0,2316705.0,-420.0,1,513р_1,5,5,5
5625750.0,2316705.0,-425.0,1,513р_1,5,5,5
5625750.0,2316705.0,-430.0,1,513р_1,5,5,5
5625750.0,2316705.0,-435.0,1,513р_1,5,5,5
5625750.0,2316705.0,-440.0,1,513р_1,5,5,5
5625750.0,2316705.0,-440.0,7,513р_1,5,5,5
5625750.0,2316705.0,-445.0,7,513р_1,5,5,5
5625750.0,2316705.0,-450.0,7,513р_1,5,5,5
5625750.0,2316705.0,-455.0,7,513р_1,5,5,5
5625750.0,2316705.0,-455.0,3,513р_1,5,5,5
5625750.0,2316705.0,-460.0,3,513р_1,5,5,5
5625750.0,2316705.0,-465.0,3,513р_1,5,5,5
5625750.0,2316705.0,-465.0,5,513р_1,5,5,5
5625750.0,2316705.0,-470.0,5,513р_1,5,5,5
5625750.0,2316705.0,-475.0,5,513р_1,5,5,5
5625750.0,2316705.0,-475.0,1,513р_1,5,5,5
5625750.0,2316705.0,-480.0,1,513р_1,5,5,5
5625750.0,2316705.0,-485.0,1,513р_1,5,5,5
5625750.0,2316705.0,-490.0,1,513р_1,5,5,5
5625750.0,2316705.0,-495.0,1,513р_1,5,5,5
5625750.0,2316705.0,-500.0,1,513р_1,5,5,5
5625750.0,2316705.0,-505.0,1,513р_1,5,5,5
5625750.0,2316705.0,-510.0,1,513р_1,5,5,5
5625750.0,2316705.0,-515.0,1,513р_1,5,5,5
5625750.0,2316705.0,-520.0,1,513р_1,5,5,5
5625750.0,2316705.0,-525.0,1,513р_1,5,5,5
5625750.0,2316705.0,-530.0,1,513р_1,5,5,5
5625750.0,2316705.0,-535.0,1,513р_1,5,5,5
5625750.0,2316705.0,-540.0,1,513р_1,5,5,5
5625750.0,2316705.0,-540.0,2,513р_1,5,5,5
5625750.0,2316705.0,-545.0,1,513р_1,5,5,5
5625750.0,2316705.0,-550.0,1,513р_1,5,5,5
5625750.0,2316705.0,-555.0,1,513р_1,5,5,5
5625750.0,2316705.0,-560.0,1,513р_1,5,5,5
5625750.0,2316705.0,-560.0,5,513р_1,5,5,5
5625750.0,2316705.0,-565.0,5,513р_1,5,5,5
5625750.0,2316705.0,-565.0,1,513р_1,5,5,5
5625750.0,2316705.0,-570.0,1,513р_1,5,5,5
5625725.0,2316805.0,-415.0,1,514р_1,5,5,5
5625725.0,2316805.0,-420.0,4,514р_1,5,5,5
5625725.0,2316805.0,-430.0,5,514р_1,5,5,5
5625725.0,2316805.0,-430.0,3,514р_1,5,5,5
5625725.0,2316805.0,-440.0,3,514р_1,5,5,5
5625725.0,2316805.0,-445.0,1,514р_1,5,5,5
5625725.0,2316805.0,-470.0,2,514р_1,5,5,5
5625725.0,2316805.0,-520.0,5,514р_1,5,5,5
5625725.0,2316805.0,-545.0,4,514р_1,5,5,5
5625725.0,2316805.0,-550.0,4,514р_1,5,5,5
5625725.0,2316805.0,-415.0,3,515р_1,5,5,5
5625725.0,2316805.0,-425.0,5,515р_1,5,5,5
5625725.0,2316805.0,-430.0,2,515р_1,5,5,5
5625725.0,2316805.0,-440.0,1,515р_1,5,5,5
5625710.0,2316740.0,-420.0,2,516р_1,5,5,5
5625710.0,2316740.0,-425.0,2,516р_1,5,5,5
5625710.0,2316740.0,-430.0,2,516р_1,5,5,5
5625710.0,2316740.0,-435.0,2,516р_3,5,5,5
5625710.0,2316740.0,-435.0,1,516р_3,5,5,5
5625710.0,2316740.0,-440.0,1,516р_3,5,5,5
5625710.0,2316740.0,-445.0,1,516р_3,5,5,5
5625710.0,2316740.0,-450.0,1,516р_3,5,5,5
5625710.0,2316740.0,-455.0,1,516р_3,5,5,5
5625710.0,2316740.0,-455.0,4,516р_3,5,5,5
5625710.0,2316740.0,-460.0,1,516р_3,5,5,5
5625710.0,2316740.0,-465.0,1,516р_3,5,5,5
5625710.0,2316740.0,-465.0,3,516р_3,5,5,5
5625710.0,2316740.0,-470.0,3,516р_3,5,5,5
5625710.0,2316740.0,-475.0,3,516р_3,5,5,5
5625710.0,2316740.0,-480.0,3,516р_3,5,5,5
5625710.0,2316740.0,-480.0,1,516р_3,5,5,5
5625710.0,2316740.0,-485.0,1,516р_3,5,5,5
5625665.0,2316720.0,-420.0,1,517р_1,5,5,5
5625665.0,2316720.0,-425.0,1,517р_1,5,5,5
5625665.0,2316720.0,-430.0,1,517р_1,5,5,5
5625665.0,2316720.0,-430.0,2,517р_1,5,5,5
5625665.0,2316720.0,-435.0,1,517р_1,5,5,5
5625665.0,2316720.0,-440.0,1,517р_1,5,5,5
5625665.0,2316720.0,-445.0,1,517р_1,5,5,5
5625665.0,2316720.0,-450.0,1,517р_1,5,5,5
5625665.0,2316720.0,-450.0,7,517р_1,5,5,5
5625665.0,2316720.0,-455.0,1,517р_1,5,5,5
5625665.0,2316720.0,-460.0,1,517р_1,5,5,5
5625665.0,2316720.0,-465.0,1,517р_1,5,5,5
5625665.0,2316720.0,-465.0,2,517р_1,5,5,5
5625665.0,2316720.0,-470.0,1,517р_1,5,5,5
5625665.0,2316720.0,-475.0,1,517р_1,5,5,5
5625665.0,2316720.0,-480.0,1,517р_1,5,5,5
5625665.0,2316720.0,-485.0,1,517р_1,5,5,5
5625725.0,2316800.0,-415.0,2,518р_1,5,5,5
5625725.0,2316800.0,-420.0,2,518р_1,5,5,5
5625725.0,2316800.0,-420.0,4,518р_1,5,5,5
5625725.0,2316800.0,-420.0,1,518р_1,5,5,5
5625725.0,2316800.0,-425.0,1,518р_1,5,5,5
5625725.0,2316800.0,-425.0,4,518р_1,5,5,5
5625725.0,2316800.0,-430.0,4,518р_1,5,5,5
5625725.0,2316800.0,-430.0,3,518р_1,5,5,5
5625725.0,2316800.0,-435.0,3,518р_1,5,5,5
5625725.0,2316800.0,-440.0,3,518р_1,5,5,5
5625725.0,2316800.0,-440.0,1,518р_1,5,5,5
5625725.0,2316800.0,-445.0,1,518р_1,5,5,5
5625725.0,2316800.0,-450.0,1,518р_1,5,5,5
5625725.0,2316800.0,-455.0,1,518р_1,5,5,5
5625725.0,2316800.0,-460.0,1,518р_1,5,5,5
5625725.0,2316800.0,-465.0,1,518р_1,5,5,5
5625725.0,2316800.0,-470.0,1,518р_1,5,5,5
5625725.0,2316800.0,-475.0,1,518р_1,5,5,5
5625725.0,2316800.0,-475.0,2,518р_1,5,5,5
5625725.0,2316800.0,-480.0,2,518р_1,5,5,5
5625620.0,2316700.0,-420.0,1,520р_1,5,5,5
5625620.0,2316700.0,-425.0,1,520р_1,5,5,5
5625620.0,2316700.0,-430.0,1,520р_1,5,5,5
5625620.0,2316700.0,-435.0,1,520р_1,5,5,5
5625620.0,2316700.0,-440.0,1,520р_1,5,5,5
5625620.0,2316700.0,-445.0,1,520р_1,5,5,5
5625620.0,2316700.0,-445.0,5,520р_1,5,5,5
5625620.0,2316700.0,-450.0,1,520р_1,5,5,5
5625620.0,2316700.0,-455.0,1,520р_1,5,5,5
5625620.0,2316700.0,-455.0,5,520р_1,5,5,5
5625620.0,2316700.0,-460.0,1,520р_1,5,5,5
5625620.0,2316700.0,-465.0,1,520р_1,5,5,5
5625620.0,2316700.0,-465.0,2,520р_1,5,5,5
5625620.0,2316700.0,-470.0,2,520р_1,5,5,5
5625620.0,2316700.0,-470.0,1,520р_1,5,5,5
5625620.0,2316700.0,-475.0,1,520р_1,5,5,5
5625620.0,2316700.0,-480.0,1,520р_1,5,5,5
5625620.0,2316700.0,-485.0,1,520р_1,5,5,5
5625695.0,2316845.0,-420.0,5,521р_2,5,5,5
5625695.0,2316845.0,-425.0,5,521р_2,5,5,5
5625695.0,2316845.0,-425.0,2,521р_2,5,5,5
5625695.0,2316845.0,-430.0,2,521р_4,5,5,5
5625695.0,2316845.0,-435.0,2,521р_4,5,5,5
5625695.0,2316845.0,-440.0,1,521р_6,5,5,5
5625695.0,2316845.0,-445.0,1,521р_6,5,5,5
5625695.0,2316845.0,-445.0,5,521р_6,5,5,5
5625695.0,2316845.0,-450.0,5,521р_6,5,5,5
5625695.0,2316845.0,-450.0,1,521р_6,5,5,5
5625695.0,2316845.0,-450.0,3,521р_6,5,5,5
5625695.0,2316845.0,-455.0,3,521р_6,5,5,5
5625695.0,2316845.0,-460.0,3,521р_6,5,5,5
5625695.0,2316845.0,-460.0,1,521р_6,5,5,5
5625695.0,2316845.0,-465.0,1,521р_6,5,5,5
5625695.0,2316845.0,-470.0,1,521р_6,5,5,5
5625695.0,2316845.0,-475.0,1,521р_6,5,5,5
5625695.0,2316845.0,-480.0,1,521р_6,5,5,5
5625695.0,2316845.0,-480.0,5,521р_6,5,5,5
5625695.0,2316845.0,-485.0,5,521р_6,5,5,5
5625670.0,2316885.0,-420.0,1,524р_1,5,5,5
5625670.0,2316885.0,-425.0,1,524р_1,5,5,5
5625670.0,2316885.0,-425.0,5,524р_1,5,5,5
5625670.0,2316885.0,-430.0,5,524р_1,5,5,5
5625670.0,2316885.0,-435.0,5,524р_1,5,5,5
5625670.0,2316885.0,-435.0,3,524р_1,5,5,5
5625670.0,2316885.0,-440.0,3,524р_1,5,5,5
5625670.0,2316885.0,-445.0,3,524р_1,5,5,5
5625670.0,2316885.0,-445.0,5,524р_1,5,5,5
5625670.0,2316885.0,-450.0,5,524р_1,5,5,5
5625670.0,2316885.0,-450.0,3,524р_1,5,5,5
5625670.0,2316885.0,-455.0,3,524р_1,5,5,5
5625670.0,2316885.0,-460.0,3,524р_1,5,5,5
5625670.0,2316885.0,-465.0,3,524р_1,5,5,5
5625670.0,2316885.0,-470.0,3,524р_1,5,5,5
5625670.0,2316885.0,-475.0,3,524р_1,5,5,5
5625670.0,2316885.0,-480.0,3,524р_1,5,5,5
5625670.0,2316885.0,-485.0,3,524р_1,5,5,5
5625670.0,2316885.0,-490.0,3,524р_1,5,5,5
5625670.0,2316885.0,-495.0,3,524р_1,5,5,5
5625670.0,2316885.0,-500.0,3,524р_1,5,5,5
5625670.0,2316885.0,-500.0,5,524р_1,5,5,5
5625670.0,2316885.0,-505.0,5,524р_1,5,5,5
5625670.0,2316885.0,-510.0,5,524р_1,5,5,5
5625670.0,2316885.0,-510.0,1,524р_1,5,5,5
5625670.0,2316885.0,-510.0,3,524р_1,5,5,5
5625670.0,2316885.0,-515.0,3,524р_1,5,5,5
5625670.0,2316885.0,-520.0,3,524р_1,5,5,5
5625670.0,2316885.0,-520.0,2,524р_1,5,5,5
5625670.0,2316885.0,-525.0,2,524р_1,5,5,5
5625670.0,2316885.0,-525.0,3,524р_1,5,5,5
5625670.0,2316885.0,-530.0,3,524р_1,5,5,5
5625670.0,2316885.0,-535.0,3,524р_1,5,5,5
5625670.0,2316885.0,-540.0,3,524р_1,5,5,5
5625670.0,2316885.0,-540.0,2,524р_1,5,5,5
5625670.0,2316885.0,-545.0,3,524р_1,5,5,5
5625670.0,2316885.0,-550.0,3,524р_1,5,5,5
5625670.0,2316885.0,-555.0,3,524р_1,5,5,5
5625670.0,2316885.0,-560.0,3,524р_1,5,5,5
5625670.0,2316885.0,-560.0,4,524р_1,5,5,5
5625670.0,2316885.0,-565.0,4,524р_1,5,5,5
5625795.0,2316560.0,-415.0,4,527р_1,5,5,5
5625795.0,2316560.0,-420.0,4,527р_1,5,5,5
5625795.0,2316560.0,-425.0,4,527р_1,5,5,5
5625795.0,2316560.0,-425.0,1,527р_1,5,5,5
5625795.0,2316560.0,-430.0,1,527р_1,5,5,5
5625795.0,2316560.0,-435.0,1,527р_1,5,5,5
5625795.0,2316560.0,-435.0,4,527р_1,5,5,5
5625795.0,2316560.0,-440.0,4,527р_1,5,5,5
5625795.0,2316560.0,-440.0,1,527р_1,5,5,5
5625795.0,2316560.0,-445.0,1,527р_1,5,5,5
5625795.0,2316560.0,-445.0,2,527р_1,5,5,5
5625795.0,2316560.0,-450.0,2,527р_1,5,5,5
5625795.0,2316560.0,-450.0,3,527р_1,5,5,5
5625795.0,2316560.0,-455.0,3,527р_1,5,5,5
5625795.0,2316560.0,-460.0,3,527р_1,5,5,5
5625795.0,2316560.0,-460.0,1,527р_1,5,5,5
5625795.0,2316560.0,-465.0,1,527р_1,5,5,5
5625795.0,2316560.0,-470.0,1,527р_1,5,5,5
5625670.0,2316885.0,-420.0,3,529р_1,5,5,5
5625670.0,2316885.0,-420.0,4,529р_1,5,5,5
5625670.0,2316885.0,-430.0,1,529р_1,5,5,5
5625670.0,2316885.0,-435.0,1,529р_1,5,5,5
5625670.0,2316885.0,-435.0,4,529р_1,5,5,5
5625670.0,2316885.0,-440.0,4,529р_1,5,5,5
5625670.0,2316885.0,-445.0,4,529р_1,5,5,5
5625670.0,2316885.0,-445.0,1,529р_1,5,5,5
5625670.0,2316885.0,-450.0,1,529р_1,5,5,5
5625670.0,2316885.0,-455.0,4,529р_1,5,5,5
5625670.0,2316885.0,-460.0,4,529р_1,5,5,5
5625670.0,2316885.0,-465.0,4,529р_1,5,5,5
5625670.0,2316885.0,-465.0,2,529р_1,5,5,5
5625670.0,2316885.0,-505.0,3,529р_1,5,5,5
5625670.0,2316885.0,-515.0,8,529р_1,5,5,5
5625670.0,2316885.0,-520.0,8,529р_1,5,5,5
5625665.0,2316885.0,-415.0,2,530р_1,5,5,5
5625665.0,2316885.0,-420.0,2,530р_1,5,5,5
5625665.0,2316885.0,-420.0,7,530р_1,5,5,5
5625665.0,2316885.0,-425.0,7,530р_1,5,5,5
5625665.0,2316885.0,-430.0,7,530р_1,5,5,5
5625665.0,2316885.0,-435.0,7,530р_1,5,5,5
5625665.0,2316885.0,-435.0,1,530р_1,5,5,5
5625665.0,2316885.0,-440.0,1,530р_1,5,5,5
5625665.0,2316885.0,-440.0,5,530р_1,5,5,5
5625665.0,2316885.0,-440.0,4,530р_1,5,5,5
5625665.0,2316885.0,-445.0,4,530р_1,5,5,5
5625665.0,2316885.0,-445.0,1,530р_1,5,5,5
5625665.0,2316885.0,-445.0,3,530р_1,5,5,5
5625665.0,2316885.0,-450.0,4,530р_1,5,5,5
5625665.0,2316885.0,-450.0,3,530р_1,5,5,5
5625665.0,2316885.0,-455.0,3,530р_1,5,5,5
5625665.0,2316885.0,-455.0,4,530р_1,5,5,5
5625665.0,2316885.0,-460.0,3,530р_1,5,5,5
5625665.0,2316885.0,-460.0,4,530р_1,5,5,5
5625665.0,2316885.0,-460.0,1,530р_1,5,5,5
5625665.0,2316885.0,-465.0,1,530р_1,5,5,5
5625665.0,2316885.0,-470.0,1,530р_1,5,5,5
5625795.0,2316565.0,-420.0,5,531р_1,5,5,5
5625795.0,2316565.0,-420.0,1,531р_1,5,5,5
5625795.0,2316565.0,-425.0,1,531р_1,5,5,5
5625795.0,2316565.0,-430.0,1,531р_1,5,5,5
5625795.0,2316565.0,-435.0,1,531р_1,5,5,5
5625795.0,2316565.0,-440.0,1,531р_1,5,5,5
5625795.0,2316565.0,-440.0,2,531р_1,5,5,5
5625795.0,2316565.0,-445.0,1,531р_1,5,5,5
5625795.0,2316565.0,-450.0,1,531р_1,5,5,5
5625795.0,2316565.0,-450.0,2,531р_1,5,5,5
5625795.0,2316565.0,-450.0,3,531р_1,5,5,5
5625795.0,2316565.0,-455.0,3,531р_1,5,5,5
5625795.0,2316565.0,-455.0,1,531р_1,5,5,5
5625795.0,2316565.0,-460.0,1,531р_1,5,5,5
5625795.0,2316565.0,-465.0,1,531р_1,5,5,5
5625795.0,2316565.0,-470.0,1,531р_1,5,5,5
5625795.0,2316565.0,-475.0,1,531р_1,5,5,5
5625795.0,2316565.0,-475.0,3,531р_1,5,5,5
5625795.0,2316565.0,-480.0,3,531р_1,5,5,5
5625795.0,2316565.0,-485.0,3,531р_1,5,5,5
5625795.0,2316565.0,-490.0,3,531р_1,5,5,5
5625795.0,2316565.0,-490.0,2,531р_1,5,5,5
5625795.0,2316565.0,-490.0,1,531р_1,5,5,5
5625795.0,2316565.0,-495.0,1,531р_1,5,5,5
5625795.0,2316565.0,-500.0,1,531р_1,5,5,5
5625795.0,2316565.0,-505.0,1,531р_1,5,5,5
5625795.0,2316565.0,-505.0,2,531р_1,5,5,5
5625795.0,2316565.0,-505.0,3,531р_1,5,5,5
5625795.0,2316565.0,-510.0,3,531р_1,5,5,5
5625795.0,2316565.0,-510.0,2,531р_1,5,5,5
5625795.0,2316565.0,-510.0,8,531р_1,5,5,5
5625795.0,2316565.0,-515.0,8,531р_1,5,5,5
5625795.0,2316565.0,-520.0,8,531р_1,5,5,5
5625795.0,2316565.0,-525.0,8,531р_1,5,5,5
5625795.0,2316565.0,-530.0,8,531р_1,5,5,5
5625795.0,2316565.0,-535.0,8,531р_1,5,5,5
5625795.0,2316565.0,-540.0,8,531р_1,5,5,5
5625665.0,2316885.0,-425.0,1,532р_2,5,5,5
5625665.0,2316885.0,-430.0,1,532р_2,5,5,5
5625665.0,2316885.0,-430.0,5,532р_2,5,5,5
5625665.0,2316885.0,-435.0,5,532р_2,5,5,5
5625665.0,2316885.0,-435.0,3,532р_2,5,5,5
5625665.0,2316885.0,-440.0,3,532р_2,5,5,5
5625665.0,2316885.0,-445.0,5,532р_2,5,5,5
5625665.0,2316885.0,-450.0,1,532р_2,5,5,5
5625665.0,2316885.0,-455.0,1,532р_2,5,5,5
5625665.0,2316885.0,-465.0,3,532р_2,5,5,5
5625665.0,2316885.0,-470.0,3,532р_2,5,5,5
5625665.0,2316885.0,-475.0,3,532р_2,5,5,5
5625665.0,2316885.0,-480.0,3,532р_2,5,5,5
5625665.0,2316885.0,-480.0,4,532р_2,5,5,5
5625665.0,2316885.0,-485.0,4,532р_2,5,5,5
5625665.0,2316885.0,-485.0,3,532р_2,5,5,5
5625665.0,2316885.0,-490.0,3,532р_2,5,5,5
5625665.0,2316885.0,-495.0,3,532р_2,5,5,5
5625665.0,2316885.0,-500.0,3,532р_2,5,5,5
5625665.0,2316885.0,-505.0,3,532р_2,5,5,5
5625665.0,2316885.0,-510.0,3,532р_2,5,5,5
5625665.0,2316885.0,-510.0,4,532р_2,5,5,5
5625665.0,2316885.0,-515.0,4,532р_2,5,5,5
5625745.0,2316870.0,-420.0,1,533р_1,5,5,5
5625745.0,2316870.0,-425.0,1,533р_1,5,5,5
5625745.0,2316870.0,-430.0,1,533р_1,5,5,5
5625745.0,2316870.0,-430.0,5,533р_1,5,5,5
5625745.0,2316870.0,-435.0,5,533р_1,5,5,5
5625745.0,2316870.0,-440.0,5,533р_1,5,5,5
5625745.0,2316870.0,-445.0,5,533р_1,5,5,5
5625745.0,2316870.0,-445.0,1,533р_1,5,5,5
5625745.0,2316870.0,-450.0,1,533р_1,5,5,5
5625745.0,2316870.0,-455.0,1,533р_1,5,5,5
5625745.0,2316870.0,-460.0,1,533р_1,5,5,5
5625745.0,2316870.0,-465.0,1,533р_1,5,5,5
5625745.0,2316870.0,-470.0,1,533р_1,5,5,5
5625745.0,2316870.0,-475.0,1,533р_1,5,5,5
5625795.0,2316565.0,-480.0,1,534р_2,5,5,5
5625795.0,2316565.0,-495.0,3,534р_2,5,5,5
5625795.0,2316565.0,-510.0,1,534р_2,5,5,5
5625795.0,2316565.0,-515.0,1,534р_2,5,5,5
5625795.0,2316565.0,-520.0,1,534р_2,5,5,5
5625795.0,2316565.0,-525.0,1,534р_2,5,5,5
5625795.0,2316565.0,-530.0,1,534р_2,5,5,5
5625795.0,2316565.0,-535.0,1,534р_2,5,5,5
5625795.0,2316565.0,-540.0,1,534р_2,5,5,5
5625795.0,2316565.0,-545.0,1,534р_2,5,5,5
5625795.0,2316565.0,-550.0,1,534р_2,5,5,5
5625795.0,2316565.0,-555.0,1,534р_2,5,5,5
5625795.0,2316565.0,-560.0,1,534р_2,5,5,5
5625795.0,2316565.0,-565.0,1,534р_2,5,5,5
5625795.0,2316565.0,-570.0,1,534р_2,5,5,5
5625795.0,2316565.0,-575.0,1,534р_2,5,5,5
5625785.0,2316885.0,-420.0,1,537р_1,5,5,5
5625785.0,2316885.0,-425.0,1,537р_1,5,5,5
5625785.0,2316885.0,-430.0,1,537р_3,5,5,5
5625785.0,2316885.0,-435.0,1,537р_3,5,5,5
5625785.0,2316885.0,-435.0,5,537р_3,5,5,5
5625785.0,2316885.0,-440.0,5,537р_3,5,5,5
5625785.0,2316885.0,-440.0,4,537р_3,5,5,5
5625785.0,2316885.0,-445.0,4,537р_3,5,5,5
5625785.0,2316885.0,-450.0,4,537р_3,5,5,5
5625785.0,2316885.0,-455.0,4,537р_3,5,5,5
5625785.0,2316885.0,-455.0,3,537р_3,5,5,5
5625785.0,2316885.0,-460.0,3,537р_3,5,5,5
5625785.0,2316885.0,-465.0,3,537р_3,5,5,5
5625785.0,2316885.0,-470.0,3,537р_3,5,5,5
5625785.0,2316885.0,-475.0,3,537р_3,5,5,5
5625785.0,2316885.0,-425.0,5,539р_1,5,5,5
5625785.0,2316885.0,-435.0,3,539р_1,5,5,5
5625785.0,2316885.0,-440.0,3,539р_1,5,5,5
5625785.0,2316885.0,-445.0,3,539р_1,5,5,5
5625785.0,2316885.0,-450.0,3,539р_1,5,5,5
5625785.0,2316885.0,-455.0,2,539р_1,5,5,5
5625785.0,2316885.0,-460.0,2,539р_1,5,5,5
5625785.0,2316885.0,-465.0,4,539р_1,5,5,5
5625785.0,2316885.0,-470.0,4,539р_1,5,5,5
5625785.0,2316885.0,-475.0,4,539р_1,5,5,5
5625785.0,2316885.0,-475.0,1,539р_1,5,5,5
5625785.0,2316885.0,-480.0,1,539р_1,5,5,5
5625785.0,2316885.0,-480.0,2,539р_1,5,5,5
5625785.0,2316885.0,-480.0,3,539р_1,5,5,5
5625785.0,2316885.0,-485.0,3,539р_1,5,5,5
5625785.0,2316885.0,-485.0,2,539р_1,5,5,5
5625785.0,2316885.0,-485.0,1,539р_1,5,5,5
5625785.0,2316885.0,-490.0,1,539р_1,5,5,5
5625785.0,2316885.0,-495.0,1,539р_1,5,5,5
5625785.0,2316885.0,-500.0,1,539р_1,5,5,5
5625785.0,2316885.0,-500.0,2,539р_1,5,5,5
5625785.0,2316885.0,-505.0,2,539р_1,5,5,5
5625785.0,2316885.0,-510.0,2,539р_1,5,5,5
5625785.0,2316885.0,-515.0,2,539р_1,5,5,5
5625785.0,2316885.0,-515.0,6,539р_1,5,5,5
5625785.0,2316885.0,-520.0,6,539р_1,5,5,5
5625580.0,2316680.0,-460.0,1,540р_2,5,5,5
5625580.0,2316680.0,-465.0,1,540р_2,5,5,5
5625580.0,2316680.0,-470.0,1,540р_2,5,5,5
5625580.0,2316680.0,-475.0,1,540р_2,5,5,5
5625580.0,2316680.0,-480.0,1,540р_2,5,5,5
5625575.0,2316510.0,-530.0,1,541р_2,5,5,5
5625575.0,2316510.0,-530.0,3,541р_2,5,5,5
5625575.0,2316510.0,-535.0,3,541р_2,5,5,5
5625575.0,2316510.0,-540.0,3,541р_2,5,5,5
5625575.0,2316510.0,-545.0,1,541р_4,5,5,5
5625575.0,2316510.0,-550.0,1,541р_4,5,5,5
5625575.0,2316510.0,-555.0,1,541р_4,5,5,5
5625575.0,2316510.0,-555.0,5,541р_4,5,5,5
5625575.0,2316510.0,-560.0,1,541р_4,5,5,5
5625575.0,2316510.0,-565.0,1,541р_4,5,5,5
5625575.0,2316510.0,-565.0,5,541р_4,5,5,5
5625575.0,2316510.0,-570.0,5,541р_4,5,5,5
5625575.0,2316510.0,-575.0,1,541р_6,5,5,5
5625575.0,2316510.0,-580.0,1,541р_6,5,5,5
5625850.0,2316475.0,-415.0,3,542р_2,5,5,5
5625850.0,2316475.0,-420.0,3,542р_2,5,5,5
5625850.0,2316475.0,-425.0,3,542р_2,5,5,5
5625850.0,2316475.0,-430.0,3,542р_2,5,5,5
5625850.0,2316475.0,-435.0,3,542р_2,5,5,5
5625850.0,2316475.0,-440.0,3,542р_2,5,5,5
5625850.0,2316475.0,-440.0,4,542р_2,5,5,5
5625850.0,2316475.0,-445.0,4,542р_2,5,5,5
5625850.0,2316475.0,-445.0,2,542р_2,5,5,5
5625850.0,2316475.0,-450.0,4,542р_2,5,5,5
5625850.0,2316475.0,-450.0,3,542р_2,5,5,5
5625850.0,2316475.0,-455.0,3,542р_2,5,5,5
5625850.0,2316475.0,-460.0,3,542р_2,5,5,5
5625850.0,2316475.0,-465.0,3,542р_2,5,5,5
5625850.0,2316475.0,-465.0,4,542р_2,5,5,5
5625850.0,2316475.0,-465.0,1,542р_2,5,5,5
5625850.0,2316475.0,-470.0,1,542р_2,5,5,5
5625850.0,2316475.0,-470.0,3,542р_4,5,5,5
5625850.0,2316475.0,-475.0,3,542р_4,5,5,5
5625850.0,2316475.0,-475.0,2,542р_4,5,5,5
5625850.0,2316475.0,-480.0,3,542р_4,5,5,5
5625850.0,2316475.0,-480.0,1,542р_4,5,5,5
5625850.0,2316475.0,-485.0,1,542р_4,5,5,5
5625850.0,2316475.0,-485.0,3,542р_4,5,5,5
5625850.0,2316475.0,-485.0,4,542р_4,5,5,5
5625850.0,2316475.0,-490.0,4,542р_4,5,5,5
5625850.0,2316475.0,-490.0,3,542р_4,5,5,5
5625850.0,2316475.0,-495.0,4,542р_4,5,5,5
5625750.0,2316540.0,-415.0,3,543р_1,5,5,5
5625750.0,2316540.0,-420.0,3,543р_1,5,5,5
5625750.0,2316540.0,-425.0,3,543р_1,5,5,5
5625750.0,2316540.0,-430.0,3,543р_1,5,5,5
5625750.0,2316540.0,-435.0,3,543р_1,5,5,5
5625750.0,2316540.0,-440.0,3,543р_1,5,5,5
5625750.0,2316540.0,-445.0,3,543р_1,5,5,5
5625750.0,2316540.0,-450.0,3,543р_1,5,5,5
5625750.0,2316540.0,-455.0,3,543р_1,5,5,5
5625750.0,2316540.0,-460.0,3,543р_1,5,5,5
5625750.0,2316540.0,-465.0,3,543р_1,5,5,5
5625750.0,2316540.0,-470.0,3,543р_1,5,5,5
5625600.0,2316355.0,-490.0,7,549р_2,5,5,5
5625600.0,2316355.0,-490.0,8,549р_2,5,5,5
5625600.0,2316355.0,-490.0,1,549р_2,5,5,5
5625600.0,2316355.0,-495.0,1,549р_2,5,5,5
5625600.0,2316355.0,-500.0,1,549р_2,5,5,5
5625600.0,2316355.0,-505.0,1,549р_2,5,5,5
5625600.0,2316355.0,-510.0,1,549р_2,5,5,5
5625600.0,2316355.0,-515.0,1,549р_2,5,5,5
5625600.0,2316355.0,-520.0,1,549р_2,5,5,5
5625600.0,2316355.0,-520.0,3,549р_2,5,5,5
5625600.0,2316355.0,-525.0,1,549р_2,5,5,5
5625600.0,2316355.0,-530.0,1,549р_2,5,5,5
5625600.0,2316355.0,-535.0,1,549р_2,5,5,5
5625600.0,2316355.0,-540.0,1,549р_2,5,5,5
5625600.0,2316355.0,-545.0,1,549р_2,5,5,5
5625600.0,2316355.0,-550.0,1,549р_2,5,5,5
5625600.0,2316355.0,-555.0,1,549р_2,5,5,5
5625600.0,2316355.0,-560.0,1,549р_2,5,5,5
5625600.0,2316355.0,-565.0,1,549р_2,5,5,5
5625600.0,2316355.0,-565.0,4,549р_2,5,5,5
5625600.0,2316355.0,-570.0,4,549р_2,5,5,5
5625600.0,2316355.0,-575.0,4,549р_2,5,5,5
5625600.0,2316355.0,-580.0,4,549р_2,5,5,5
5625850.0,2316475.0,-445.0,3,557р_1,5,5,5
5625850.0,2316475.0,-480.0,4,557р_1,5,5,5
5625850.0,2316475.0,-485.0,6,557р_1,5,5,5
5625850.0,2316475.0,-515.0,4,557р_3,5,5,5
