x,y,z,content_id,_x,_y,_z,x_n,y_n,z_n
5625635.0,2316925.0,-450.0,3,5,5,5,67.0,635.0,108.0
5625635.0,2316925.0,-455.0,3,5,5,5,67.0,635.0,107.0
5625635.0,2316925.0,-460.0,3,5,5,5,67.0,635.0,106.0
5625635.0,2316925.0,-460.0,12,5,5,5,67.0,635.0,106.0
5625635.0,2316925.0,-515.0,10,5,5,5,67.0,635.0,95.0
5625635.0,2316925.0,-520.0,10,5,5,5,67.0,635.0,94.0
5625730.0,2316970.0,-420.0,3,5,5,5,86.0,644.0,114.0
5625730.0,2316970.0,-425.0,3,5,5,5,86.0,644.0,113.0
5625730.0,2316970.0,-430.0,3,5,5,5,86.0,644.0,112.0
5625730.0,2316970.0,-435.0,3,5,5,5,86.0,644.0,111.0
5625730.0,2316970.0,-440.0,3,5,5,5,86.0,644.0,110.0
5625730.0,2316970.0,-445.0,3,5,5,5,86.0,644.0,109.0
5625730.0,2316970.0,-445.0,5,5,5,5,86.0,644.0,109.0
5625730.0,2316970.0,-450.0,5,5,5,5,86.0,644.0,108.0
5625730.0,2316970.0,-450.0,3,5,5,5,86.0,644.0,108.0
5625730.0,2316970.0,-455.0,3,5,5,5,86.0,644.0,107.0
5625730.0,2316970.0,-460.0,3,5,5,5,86.0,644.0,106.0
5625730.0,2316970.0,-465.0,3,5,5,5,86.0,644.0,105.0
5625730.0,2316970.0,-470.0,3,5,5,5,86.0,644.0,104.0
5625730.0,2316970.0,-475.0,3,5,5,5,86.0,644.0,103.0
5625730.0,2316970.0,-475.0,4,5,5,5,86.0,644.0,103.0
5625730.0,2316970.0,-480.0,4,5,5,5,86.0,644.0,102.0
5625730.0,2316970.0,-480.0,5,5,5,5,86.0,644.0,102.0
5625730.0,2316970.0,-485.0,5,5,5,5,86.0,644.0,101.0
5625730.0,2316970.0,-485.0,3,5,5,5,86.0,644.0,101.0
5625730.0,2316970.0,-490.0,3,5,5,5,86.0,644.0,100.0
5625730.0,2316970.0,-495.0,3,5,5,5,86.0,644.0,99.0
5625730.0,2316970.0,-495.0,1,5,5,5,86.0,644.0,99.0
5625730.0,2316970.0,-500.0,1,5,5,5,86.0,644.0,98.0
5625730.0,2316970.0,-505.0,1,5,5,5,86.0,644.0,97.0
5625730.0,2316970.0,-505.0,3,5,5,5,86.0,644.0,97.0
5625730.0,2316970.0,-510.0,3,5,5,5,86.0,644.0,96.0
5625730.0,2316970.0,-515.0,3,5,5,5,86.0,644.0,95.0
5625730.0,2316970.0,-520.0,3,5,5,5,86.0,644.0,94.0
5625730.0,2316970.0,-525.0,3,5,5,5,86.0,644.0,93.0
5625730.0,2316970.0,-530.0,3,5,5,5,86.0,644.0,92.0
5625730.0,2316970.0,-535.0,3,5,5,5,86.0,644.0,91.0
5625730.0,2316970.0,-540.0,3,5,5,5,86.0,644.0,90.0
5625730.0,2316970.0,-540.0,4,5,5,5,86.0,644.0,90.0
5625730.0,2316970.0,-545.0,4,5,5,5,86.0,644.0,89.0
5625730.0,2316970.0,-550.0,4,5,5,5,86.0,644.0,88.0
5625730.0,2316970.0,-555.0,4,5,5,5,86.0,644.0,87.0
5625730.0,2316970.0,-560.0,4,5,5,5,86.0,644.0,86.0
5625730.0,2316970.0,-565.0,4,5,5,5,86.0,644.0,85.0
5625730.0,2316970.0,-565.0,6,5,5,5,86.0,644.0,85.0
5625565.0,2316600.0,-450.0,1,5,5,5,53.0,570.0,108.0
5625565.0,2316600.0,-455.0,1,5,5,5,53.0,570.0,107.0
5625565.0,2316600.0,-460.0,1,5,5,5,53.0,570.0,106.0
5625565.0,2316600.0,-465.0,1,5,5,5,53.0,570.0,105.0
5625565.0,2316600.0,-455.0,2,5,5,5,53.0,570.0,107.0
5625565.0,2316600.0,-460.0,7,5,5,5,53.0,570.0,106.0
5625565.0,2316600.0,-470.0,1,5,5,5,53.0,570.0,104.0
5625565.0,2316600.0,-475.0,1,5,5,5,53.0,570.0,103.0
5625730.0,2316970.0,-440.0,4,5,5,5,86.0,644.0,110.0
5625730.0,2316970.0,-445.0,4,5,5,5,86.0,644.0,109.0
5625730.0,2316970.0,-450.0,4,5,5,5,86.0,644.0,108.0
5625730.0,2316970.0,-480.0,3,5,5,5,86.0,644.0,102.0
5625730.0,2316970.0,-490.0,4,5,5,5,86.0,644.0,100.0
5625730.0,2316970.0,-495.0,4,5,5,5,86.0,644.0,99.0
5625730.0,2316970.0,-500.0,3,5,5,5,86.0,644.0,98.0
5625730.0,2316970.0,-500.0,4,5,5,5,86.0,644.0,98.0
5625730.0,2316970.0,-505.0,4,5,5,5,86.0,644.0,97.0
5625730.0,2316970.0,-545.0,3,5,5,5,86.0,644.0,89.0
5625730.0,2316970.0,-545.0,6,5,5,5,86.0,644.0,89.0
5625730.0,2316970.0,-435.0,4,5,5,5,86.0,644.0,111.0
5625730.0,2316970.0,-455.0,4,5,5,5,86.0,644.0,107.0
5625730.0,2316970.0,-460.0,4,5,5,5,86.0,644.0,106.0
5625730.0,2316970.0,-465.0,4,5,5,5,86.0,644.0,105.0
5625730.0,2316970.0,-470.0,4,5,5,5,86.0,644.0,104.0
5625780.0,2316995.0,-420.0,5,5,5,5,96.0,649.0,114.0
5625780.0,2316995.0,-425.0,5,5,5,5,96.0,649.0,113.0
5625780.0,2316995.0,-430.0,5,5,5,5,96.0,649.0,112.0
5625780.0,2316995.0,-435.0,5,5,5,5,96.0,649.0,111.0
5625780.0,2316995.0,-435.0,1,5,5,5,96.0,649.0,111.0
5625780.0,2316995.0,-440.0,1,5,5,5,96.0,649.0,110.0
5625780.0,2316995.0,-445.0,1,5,5,5,96.0,649.0,109.0
5625780.0,2316995.0,-450.0,1,5,5,5,96.0,649.0,108.0
5625780.0,2316995.0,-455.0,1,5,5,5,96.0,649.0,107.0
5625780.0,2316995.0,-460.0,1,5,5,5,96.0,649.0,106.0
5625780.0,2316995.0,-465.0,1,5,5,5,96.0,649.0,105.0
5625780.0,2316995.0,-470.0,1,5,5,5,96.0,649.0,104.0
5625690.0,2316730.0,-420.0,1,5,5,5,78.0,596.0,114.0
5625690.0,2316730.0,-425.0,1,5,5,5,78.0,596.0,113.0
5625690.0,2316730.0,-430.0,1,5,5,5,78.0,596.0,112.0
5625690.0,2316730.0,-435.0,1,5,5,5,78.0,596.0,111.0
5625690.0,2316730.0,-440.0,1,5,5,5,78.0,596.0,110.0
5625690.0,2316730.0,-445.0,1,5,5,5,78.0,596.0,109.0
5625690.0,2316730.0,-450.0,1,5,5,5,78.0,596.0,108.0
5625690.0,2316730.0,-455.0,1,5,5,5,78.0,596.0,107.0
5625690.0,2316730.0,-460.0,1,5,5,5,78.0,596.0,106.0
5625690.0,2316730.0,-460.0,3,5,5,5,78.0,596.0,106.0
5625690.0,2316730.0,-465.0,3,5,5,5,78.0,596.0,105.0
5625690.0,2316730.0,-465.0,5,5,5,5,78.0,596.0,105.0
5625690.0,2316730.0,-465.0,1,5,5,5,78.0,596.0,105.0
5625690.0,2316730.0,-470.0,1,5,5,5,78.0,596.0,104.0
5625690.0,2316730.0,-475.0,1,5,5,5,78.0,596.0,103.0
5625690.0,2316730.0,-475.0,12,5,5,5,78.0,596.0,103.0
5625690.0,2316730.0,-475.0,3,5,5,5,78.0,596.0,103.0
5625690.0,2316730.0,-480.0,3,5,5,5,78.0,596.0,102.0
5625690.0,2316730.0,-480.0,5,5,5,5,78.0,596.0,102.0
5625690.0,2316730.0,-480.0,1,5,5,5,78.0,596.0,102.0
5625690.0,2316730.0,-485.0,1,5,5,5,78.0,596.0,101.0
5625740.0,2316755.0,-425.0,7,5,5,5,88.0,601.0,113.0
5625740.0,2316755.0,-430.0,7,5,5,5,88.0,601.0,112.0
5625740.0,2316755.0,-430.0,1,5,5,5,88.0,601.0,112.0
5625740.0,2316755.0,-430.0,2,5,5,5,88.0,601.0,112.0
5625740.0,2316755.0,-435.0,1,5,5,5,88.0,601.0,111.0
5625740.0,2316755.0,-435.0,5,5,5,5,88.0,601.0,111.0
5625740.0,2316755.0,-440.0,5,5,5,5,88.0,601.0,110.0
5625740.0,2316755.0,-440.0,1,5,5,5,88.0,601.0,110.0
5625740.0,2316755.0,-445.0,1,5,5,5,88.0,601.0,109.0
5625740.0,2316755.0,-445.0,3,5,5,5,88.0,601.0,109.0
5625740.0,2316755.0,-450.0,3,5,5,5,88.0,601.0,108.0
5625740.0,2316755.0,-450.0,1,5,5,5,88.0,601.0,108.0
5625740.0,2316755.0,-455.0,1,5,5,5,88.0,601.0,107.0
5625740.0,2316755.0,-455.0,3,5,5,5,88.0,601.0,107.0
5625740.0,2316755.0,-455.0,2,5,5,5,88.0,601.0,107.0
5625740.0,2316755.0,-460.0,2,5,5,5,88.0,601.0,106.0
5625740.0,2316755.0,-460.0,1,5,5,5,88.0,601.0,106.0
5625740.0,2316755.0,-465.0,1,5,5,5,88.0,601.0,105.0
5625740.0,2316755.0,-470.0,1,5,5,5,88.0,601.0,104.0
5625740.0,2316755.0,-475.0,1,5,5,5,88.0,601.0,103.0
5625740.0,2316755.0,-480.0,1,5,5,5,88.0,601.0,102.0
5625635.0,2316675.0,-415.0,1,5,5,5,67.0,585.0,115.0
5625635.0,2316675.0,-420.0,1,5,5,5,67.0,585.0,114.0
5625635.0,2316675.0,-425.0,1,5,5,5,67.0,585.0,113.0
5625635.0,2316675.0,-430.0,1,5,5,5,67.0,585.0,112.0
5625635.0,2316675.0,-435.0,1,5,5,5,67.0,585.0,111.0
5625635.0,2316675.0,-440.0,1,5,5,5,67.0,585.0,110.0
5625635.0,2316675.0,-445.0,1,5,5,5,67.0,585.0,109.0
5625635.0,2316675.0,-445.0,2,5,5,5,67.0,585.0,109.0
5625635.0,2316675.0,-450.0,2,5,5,5,67.0,585.0,108.0
5625635.0,2316675.0,-450.0,5,5,5,5,67.0,585.0,108.0
5625635.0,2316675.0,-455.0,5,5,5,5,67.0,585.0,107.0
5625635.0,2316675.0,-455.0,1,5,5,5,67.0,585.0,107.0
5625635.0,2316675.0,-460.0,1,5,5,5,67.0,585.0,106.0
5625635.0,2316675.0,-460.0,5,5,5,5,67.0,585.0,106.0
5625635.0,2316675.0,-465.0,5,5,5,5,67.0,585.0,105.0
5625635.0,2316675.0,-465.0,2,5,5,5,67.0,585.0,105.0
5625635.0,2316675.0,-445.0,4,5,5,5,67.0,585.0,109.0
5625635.0,2316675.0,-450.0,1,5,5,5,67.0,585.0,108.0
5625635.0,2316675.0,-450.0,4,5,5,5,67.0,585.0,108.0
5625635.0,2316675.0,-465.0,1,5,5,5,67.0,585.0,105.0
5625635.0,2316675.0,-470.0,1,5,5,5,67.0,585.0,104.0
5625635.0,2316675.0,-475.0,1,5,5,5,67.0,585.0,103.0
5625635.0,2316675.0,-480.0,1,5,5,5,67.0,585.0,102.0
5625635.0,2316675.0,-480.0,7,5,5,5,67.0,585.0,102.0
5625635.0,2316675.0,-485.0,1,5,5,5,67.0,585.0,101.0
5625635.0,2316675.0,-485.0,7,5,5,5,67.0,585.0,101.0
5625635.0,2316675.0,-490.0,1,5,5,5,67.0,585.0,100.0
5625635.0,2316675.0,-495.0,1,5,5,5,67.0,585.0,99.0
5625635.0,2316675.0,-500.0,1,5,5,5,67.0,585.0,98.0
5625635.0,2316675.0,-505.0,1,5,5,5,67.0,585.0,97.0
5625635.0,2316675.0,-510.0,1,5,5,5,67.0,585.0,96.0
5625635.0,2316675.0,-515.0,1,5,5,5,67.0,585.0,95.0
5625635.0,2316675.0,-520.0,1,5,5,5,67.0,585.0,94.0
5625635.0,2316675.0,-525.0,1,5,5,5,67.0,585.0,93.0
5625635.0,2316675.0,-530.0,1,5,5,5,67.0,585.0,92.0
5625635.0,2316675.0,-535.0,1,5,5,5,67.0,585.0,91.0
5625635.0,2316675.0,-535.0,2,5,5,5,67.0,585.0,91.0
5625635.0,2316675.0,-540.0,2,5,5,5,67.0,585.0,90.0
5625635.0,2316675.0,-545.0,2,5,5,5,67.0,585.0,89.0
5625635.0,2316675.0,-435.0,5,5,5,5,67.0,585.0,111.0
5625635.0,2316675.0,-440.0,5,5,5,5,67.0,585.0,110.0
5625635.0,2316675.0,-445.0,5,5,5,5,67.0,585.0,109.0
5625635.0,2316675.0,-475.0,7,5,5,5,67.0,585.0,103.0
5625635.0,2316675.0,-500.0,4,5,5,5,67.0,585.0,98.0
5625635.0,2316675.0,-505.0,4,5,5,5,67.0,585.0,97.0
5625635.0,2316675.0,-505.0,2,5,5,5,67.0,585.0,97.0
5625635.0,2316675.0,-510.0,2,5,5,5,67.0,585.0,96.0
5625635.0,2316675.0,-510.0,4,5,5,5,67.0,585.0,96.0
5625635.0,2316675.0,-515.0,4,5,5,5,67.0,585.0,95.0
5625635.0,2316675.0,-525.0,3,5,5,5,67.0,585.0,93.0
5625635.0,2316675.0,-530.0,3,5,5,5,67.0,585.0,92.0
5625635.0,2316675.0,-530.0,4,5,5,5,67.0,585.0,92.0
5625635.0,2316675.0,-535.0,3,5,5,5,67.0,585.0,91.0
5625635.0,2316675.0,-540.0,3,5,5,5,67.0,585.0,90.0
5625635.0,2316675.0,-545.0,3,5,5,5,67.0,585.0,89.0
5625635.0,2316675.0,-545.0,4,5,5,5,67.0,585.0,89.0
5625635.0,2316675.0,-550.0,4,5,5,5,67.0,585.0,88.0
5625635.0,2316675.0,-485.0,2,5,5,5,67.0,585.0,101.0
5625635.0,2316675.0,-490.0,2,5,5,5,67.0,585.0,100.0
5625635.0,2316675.0,-500.0,2,5,5,5,67.0,585.0,98.0
5625635.0,2316675.0,-415.0,2,5,5,5,67.0,585.0,115.0
5625635.0,2316675.0,-420.0,2,5,5,5,67.0,585.0,114.0
5625635.0,2316675.0,-425.0,2,5,5,5,67.0,585.0,113.0
5625635.0,2316675.0,-430.0,2,5,5,5,67.0,585.0,112.0
5625635.0,2316675.0,-435.0,2,5,5,5,67.0,585.0,111.0
5625635.0,2316675.0,-440.0,2,5,5,5,67.0,585.0,110.0
5625635.0,2316675.0,-440.0,7,5,5,5,67.0,585.0,110.0
5625635.0,2316675.0,-470.0,2,5,5,5,67.0,585.0,104.0
5625635.0,2316620.0,-415.0,1,5,5,5,67.0,574.0,115.0
5625635.0,2316620.0,-420.0,1,5,5,5,67.0,574.0,114.0
5625635.0,2316620.0,-425.0,1,5,5,5,67.0,574.0,113.0
5625635.0,2316620.0,-430.0,1,5,5,5,67.0,574.0,112.0
5625635.0,2316620.0,-435.0,1,5,5,5,67.0,574.0,111.0
5625635.0,2316620.0,-440.0,1,5,5,5,67.0,574.0,110.0
5625635.0,2316620.0,-445.0,1,5,5,5,67.0,574.0,109.0
5625635.0,2316620.0,-445.0,5,5,5,5,67.0,574.0,109.0
5625635.0,2316620.0,-450.0,1,5,5,5,67.0,574.0,108.0
5625635.0,2316620.0,-455.0,1,5,5,5,67.0,574.0,107.0
5625635.0,2316620.0,-460.0,1,5,5,5,67.0,574.0,106.0
5625635.0,2316620.0,-465.0,1,5,5,5,67.0,574.0,105.0
5625635.0,2316620.0,-465.0,4,5,5,5,67.0,574.0,105.0
5625635.0,2316620.0,-470.0,4,5,5,5,67.0,574.0,104.0
5625635.0,2316620.0,-475.0,4,5,5,5,67.0,574.0,103.0
5625635.0,2316620.0,-480.0,4,5,5,5,67.0,574.0,102.0
5625635.0,2316620.0,-480.0,1,5,5,5,67.0,574.0,102.0
5625635.0,2316620.0,-485.0,1,5,5,5,67.0,574.0,101.0
5625635.0,2316620.0,-490.0,1,5,5,5,67.0,574.0,100.0
5625635.0,2316620.0,-490.0,4,5,5,5,67.0,574.0,100.0
5625635.0,2316620.0,-495.0,4,5,5,5,67.0,574.0,99.0
5625635.0,2316620.0,-500.0,4,5,5,5,67.0,574.0,98.0
5625635.0,2316620.0,-505.0,4,5,5,5,67.0,574.0,97.0
5625635.0,2316620.0,-505.0,3,5,5,5,67.0,574.0,97.0
5625635.0,2316620.0,-510.0,3,5,5,5,67.0,574.0,96.0
5625635.0,2316620.0,-515.0,3,5,5,5,67.0,574.0,95.0
5625635.0,2316620.0,-515.0,4,5,5,5,67.0,574.0,95.0
5625635.0,2316620.0,-520.0,4,5,5,5,67.0,574.0,94.0
5625635.0,2316620.0,-520.0,1,5,5,5,67.0,574.0,94.0
5625635.0,2316620.0,-525.0,1,5,5,5,67.0,574.0,93.0
5625635.0,2316620.0,-525.0,4,5,5,5,67.0,574.0,93.0
5625635.0,2316620.0,-530.0,1,5,5,5,67.0,574.0,92.0
5625635.0,2316620.0,-535.0,1,5,5,5,67.0,574.0,91.0
5625635.0,2316620.0,-540.0,1,5,5,5,67.0,574.0,90.0
5625635.0,2316620.0,-540.0,4,5,5,5,67.0,574.0,90.0
5625635.0,2316620.0,-545.0,4,5,5,5,67.0,574.0,89.0
5625635.0,2316620.0,-545.0,5,5,5,5,67.0,574.0,89.0
5625635.0,2316620.0,-550.0,5,5,5,5,67.0,574.0,88.0
5625635.0,2316620.0,-550.0,4,5,5,5,67.0,574.0,88.0
5625635.0,2316620.0,-555.0,4,5,5,5,67.0,574.0,87.0
5625635.0,2316620.0,-560.0,4,5,5,5,67.0,574.0,86.0
5625635.0,2316620.0,-565.0,4,5,5,5,67.0,574.0,85.0
5625635.0,2316620.0,-565.0,5,5,5,5,67.0,574.0,85.0
5625635.0,2316620.0,-570.0,5,5,5,5,67.0,574.0,84.0
5625635.0,2316785.0,-415.0,1,5,5,5,67.0,607.0,115.0
5625635.0,2316785.0,-420.0,1,5,5,5,67.0,607.0,114.0
5625635.0,2316785.0,-425.0,1,5,5,5,67.0,607.0,113.0
5625635.0,2316785.0,-430.0,1,5,5,5,67.0,607.0,112.0
5625635.0,2316785.0,-435.0,1,5,5,5,67.0,607.0,111.0
5625635.0,2316785.0,-440.0,1,5,5,5,67.0,607.0,110.0
5625635.0,2316785.0,-440.0,7,5,5,5,67.0,607.0,110.0
5625635.0,2316785.0,-520.0,7,5,5,5,67.0,607.0,94.0
5625635.0,2316785.0,-520.0,2,5,5,5,67.0,607.0,94.0
5625635.0,2316785.0,-520.0,3,5,5,5,67.0,607.0,94.0
5625635.0,2316785.0,-525.0,3,5,5,5,67.0,607.0,93.0
5625635.0,2316785.0,-525.0,1,5,5,5,67.0,607.0,93.0
5625635.0,2316785.0,-530.0,1,5,5,5,67.0,607.0,92.0
5625635.0,2316785.0,-530.0,5,5,5,5,67.0,607.0,92.0
5625635.0,2316785.0,-535.0,5,5,5,5,67.0,607.0,91.0
5625635.0,2316785.0,-535.0,1,5,5,5,67.0,607.0,91.0
5625635.0,2316785.0,-535.0,7,5,5,5,67.0,607.0,91.0
5625635.0,2316785.0,-540.0,7,5,5,5,67.0,607.0,90.0
5625635.0,2316785.0,-540.0,1,5,5,5,67.0,607.0,90.0
5625635.0,2316785.0,-545.0,1,5,5,5,67.0,607.0,89.0
5625635.0,2316620.0,-455.0,2,5,5,5,67.0,574.0,107.0
5625635.0,2316620.0,-460.0,2,5,5,5,67.0,574.0,106.0
5625635.0,2316620.0,-460.0,4,5,5,5,67.0,574.0,106.0
5625635.0,2316620.0,-465.0,5,5,5,5,67.0,574.0,105.0
5625635.0,2316620.0,-470.0,1,5,5,5,67.0,574.0,104.0
5625635.0,2316620.0,-475.0,1,5,5,5,67.0,574.0,103.0
5625635.0,2316620.0,-485.0,4,5,5,5,67.0,574.0,101.0
5625635.0,2316620.0,-495.0,5,5,5,5,67.0,574.0,99.0
5625635.0,2316620.0,-500.0,5,5,5,5,67.0,574.0,98.0
5625635.0,2316620.0,-500.0,2,5,5,5,67.0,574.0,98.0
5625635.0,2316620.0,-505.0,2,5,5,5,67.0,574.0,97.0
5625635.0,2316620.0,-505.0,1,5,5,5,67.0,574.0,97.0
5625635.0,2316620.0,-510.0,1,5,5,5,67.0,574.0,96.0
5625635.0,2316620.0,-515.0,1,5,5,5,67.0,574.0,95.0
5625635.0,2316620.0,-520.0,3,5,5,5,67.0,574.0,94.0
5625635.0,2316620.0,-525.0,3,5,5,5,67.0,574.0,93.0
5625635.0,2316620.0,-530.0,3,5,5,5,67.0,574.0,92.0
5625635.0,2316620.0,-535.0,3,5,5,5,67.0,574.0,91.0
5625635.0,2316620.0,-535.0,4,5,5,5,67.0,574.0,91.0
5625635.0,2316620.0,-545.0,1,5,5,5,67.0,574.0,89.0
5625635.0,2316620.0,-465.0,3,5,5,5,67.0,574.0,105.0
5625635.0,2316620.0,-470.0,3,5,5,5,67.0,574.0,104.0
5625635.0,2316620.0,-500.0,1,5,5,5,67.0,574.0,98.0
5625635.0,2316620.0,-455.0,4,5,5,5,67.0,574.0,107.0
5625715.0,2316735.0,220.0,1,5,5,5,83.0,597.0,242.0
5625715.0,2316735.0,215.0,1,5,5,5,83.0,597.0,241.0
5625715.0,2316735.0,210.0,1,5,5,5,83.0,597.0,240.0
5625715.0,2316735.0,205.0,1,5,5,5,83.0,597.0,239.0
5625715.0,2316735.0,200.0,1,5,5,5,83.0,597.0,238.0
5625715.0,2316735.0,195.0,1,5,5,5,83.0,597.0,237.0
5625715.0,2316735.0,190.0,1,5,5,5,83.0,597.0,236.0
5625715.0,2316735.0,185.0,1,5,5,5,83.0,597.0,235.0
5625715.0,2316735.0,180.0,1,5,5,5,83.0,597.0,234.0
5625715.0,2316735.0,175.0,1,5,5,5,83.0,597.0,233.0
5625715.0,2316735.0,170.0,1,5,5,5,83.0,597.0,232.0
5625715.0,2316735.0,165.0,1,5,5,5,83.0,597.0,231.0
5625715.0,2316735.0,160.0,1,5,5,5,83.0,597.0,230.0
5625715.0,2316735.0,155.0,1,5,5,5,83.0,597.0,229.0
5625715.0,2316735.0,150.0,1,5,5,5,83.0,597.0,228.0
5625715.0,2316735.0,145.0,1,5,5,5,83.0,597.0,227.0
5625715.0,2316735.0,140.0,1,5,5,5,83.0,597.0,226.0
5625715.0,2316735.0,135.0,1,5,5,5,83.0,597.0,225.0
5625715.0,2316735.0,130.0,1,5,5,5,83.0,597.0,224.0
5625715.0,2316735.0,125.0,1,5,5,5,83.0,597.0,223.0
5625715.0,2316735.0,120.0,1,5,5,5,83.0,597.0,222.0
5625715.0,2316735.0,115.0,1,5,5,5,83.0,597.0,221.0
5625715.0,2316735.0,110.0,1,5,5,5,83.0,597.0,220.0
5625715.0,2316735.0,105.0,1,5,5,5,83.0,597.0,219.0
5625715.0,2316735.0,100.0,1,5,5,5,83.0,597.0,218.0
5625715.0,2316735.0,95.0,1,5,5,5,83.0,597.0,217.0
5625715.0,2316735.0,90.0,1,5,5,5,83.0,597.0,216.0
5625715.0,2316735.0,85.0,1,5,5,5,83.0,597.0,215.0
5625715.0,2316735.0,80.0,1,5,5,5,83.0,597.0,214.0
5625715.0,2316735.0,75.0,1,5,5,5,83.0,597.0,213.0
5625715.0,2316735.0,70.0,1,5,5,5,83.0,597.0,212.0
5625715.0,2316735.0,65.0,1,5,5,5,83.0,597.0,211.0
5625715.0,2316735.0,60.0,1,5,5,5,83.0,597.0,210.0
5625715.0,2316735.0,55.0,1,5,5,5,83.0,597.0,209.0
5625715.0,2316735.0,50.0,1,5,5,5,83.0,597.0,208.0
5625715.0,2316735.0,45.0,1,5,5,5,83.0,597.0,207.0
5625715.0,2316735.0,40.0,1,5,5,5,83.0,597.0,206.0
5625715.0,2316735.0,35.0,1,5,5,5,83.0,597.0,205.0
5625715.0,2316735.0,30.0,1,5,5,5,83.0,597.0,204.0
5625715.0,2316735.0,25.0,1,5,5,5,83.0,597.0,203.0
5625715.0,2316735.0,20.0,1,5,5,5,83.0,597.0,202.0
5625715.0,2316735.0,15.0,1,5,5,5,83.0,597.0,201.0
5625715.0,2316735.0,10.0,1,5,5,5,83.0,597.0,200.0
5625715.0,2316735.0,5.0,1,5,5,5,83.0,597.0,199.0
5625715.0,2316735.0,0.0,1,5,5,5,83.0,597.0,198.0
5625715.0,2316735.0,-5.0,1,5,5,5,83.0,597.0,197.0
5625715.0,2316735.0,-10.0,1,5,5,5,83.0,597.0,196.0
5625715.0,2316735.0,-15.0,1,5,5,5,83.0,597.0,195.0
5625715.0,2316735.0,-20.0,1,5,5,5,83.0,597.0,194.0
5625715.0,2316735.0,-25.0,1,5,5,5,83.0,597.0,193.0
5625715.0,2316735.0,-30.0,1,5,5,5,83.0,597.0,192.0
5625715.0,2316735.0,-35.0,1,5,5,5,83.0,597.0,191.0
5625715.0,2316735.0,-40.0,1,5,5,5,83.0,597.0,190.0
5625715.0,2316735.0,-45.0,1,5,5,5,83.0,597.0,189.0
5625715.0,2316735.0,-50.0,1,5,5,5,83.0,597.0,188.0
5625715.0,2316735.0,-55.0,1,5,5,5,83.0,597.0,187.0
5625715.0,2316735.0,-60.0,1,5,5,5,83.0,597.0,186.0
5625715.0,2316735.0,-65.0,1,5,5,5,83.0,597.0,185.0
5625715.0,2316735.0,-70.0,1,5,5,5,83.0,597.0,184.0
5625715.0,2316735.0,-75.0,1,5,5,5,83.0,597.0,183.0
5625715.0,2316735.0,-80.0,1,5,5,5,83.0,597.0,182.0
5625715.0,2316735.0,-85.0,1,5,5,5,83.0,597.0,181.0
5625715.0,2316735.0,-90.0,1,5,5,5,83.0,597.0,180.0
5625715.0,2316735.0,-95.0,1,5,5,5,83.0,597.0,179.0
5625715.0,2316735.0,-100.0,1,5,5,5,83.0,597.0,178.0
5625715.0,2316735.0,-105.0,1,5,5,5,83.0,597.0,177.0
5625715.0,2316735.0,-110.0,1,5,5,5,83.0,597.0,176.0
5625715.0,2316735.0,-115.0,1,5,5,5,83.0,597.0,175.0
5625715.0,2316735.0,-120.0,1,5,5,5,83.0,597.0,174.0
5625715.0,2316735.0,-125.0,1,5,5,5,83.0,597.0,173.0
5625715.0,2316735.0,-130.0,1,5,5,5,83.0,597.0,172.0
5625715.0,2316735.0,-135.0,1,5,5,5,83.0,597.0,171.0
5625715.0,2316735.0,-140.0,1,5,5,5,83.0,597.0,170.0
5625715.0,2316735.0,-145.0,1,5,5,5,83.0,597.0,169.0
5625715.0,2316735.0,-150.0,1,5,5,5,83.0,597.0,168.0
5625715.0,2316735.0,-155.0,1,5,5,5,83.0,597.0,167.0
5625715.0,2316735.0,-160.0,1,5,5,5,83.0,597.0,166.0
5625715.0,2316735.0,-165.0,1,5,5,5,83.0,597.0,165.0
5625715.0,2316735.0,-170.0,1,5,5,5,83.0,597.0,164.0
5625715.0,2316735.0,-175.0,1,5,5,5,83.0,597.0,163.0
5625715.0,2316735.0,-180.0,1,5,5,5,83.0,597.0,162.0
5625715.0,2316735.0,-185.0,1,5,5,5,83.0,597.0,161.0
5625715.0,2316735.0,-190.0,1,5,5,5,83.0,597.0,160.0
5625715.0,2316735.0,-195.0,1,5,5,5,83.0,597.0,159.0
5625715.0,2316735.0,-200.0,1,5,5,5,83.0,597.0,158.0
5625715.0,2316735.0,-205.0,1,5,5,5,83.0,597.0,157.0
5625715.0,2316735.0,-210.0,1,5,5,5,83.0,597.0,156.0
5625715.0,2316735.0,-215.0,1,5,5,5,83.0,597.0,155.0
5625715.0,2316735.0,-220.0,1,5,5,5,83.0,597.0,154.0
5625715.0,2316735.0,-225.0,1,5,5,5,83.0,597.0,153.0
5625715.0,2316735.0,-230.0,1,5,5,5,83.0,597.0,152.0
5625715.0,2316735.0,-235.0,1,5,5,5,83.0,597.0,151.0
5625715.0,2316735.0,-240.0,1,5,5,5,83.0,597.0,150.0
5625715.0,2316735.0,-245.0,1,5,5,5,83.0,597.0,149.0
5625715.0,2316735.0,-250.0,1,5,5,5,83.0,597.0,148.0
5625715.0,2316735.0,-255.0,1,5,5,5,83.0,597.0,147.0
5625715.0,2316735.0,-260.0,1,5,5,5,83.0,597.0,146.0
5625715.0,2316735.0,-265.0,1,5,5,5,83.0,597.0,145.0
5625715.0,2316735.0,-270.0,1,5,5,5,83.0,597.0,144.0
