x,y,z,content_id,_x,_y,_z
5626175.0,2315350.0,205.0,1,5,5,5
5626175.0,2315350.0,-300.0,3,5,5,5
5626175.0,2315350.0,-305.0,3,5,5,5
5626175.0,2315350.0,-310.0,3,5,5,5
5626175.0,2315350.0,-315.0,3,5,5,5
5626175.0,2315350.0,-320.0,3,5,5,5
5626175.0,2315350.0,-325.0,3,5,5,5
5626175.0,2315350.0,-330.0,3,5,5,5
5626175.0,2315350.0,-330.0,1,5,5,5
5626175.0,2315350.0,-335.0,1,5,5,5
5626175.0,2315350.0,-340.0,1,5,5,5
5626175.0,2315350.0,-345.0,1,5,5,5
5626175.0,2315350.0,-350.0,1,5,5,5
5626175.0,2315350.0,-355.0,1,5,5,5
5626175.0,2315350.0,-360.0,1,5,5,5
5626175.0,2315350.0,-365.0,1,5,5,5
5626175.0,2315350.0,-365.0,2,5,5,5
5626175.0,2315350.0,-370.0,2,5,5,5
5626175.0,2315350.0,-375.0,2,5,5,5
5626175.0,2315350.0,-380.0,2,5,5,5
5626175.0,2315350.0,-385.0,2,5,5,5
5626175.0,2315350.0,-390.0,2,5,5,5
5626175.0,2315350.0,-395.0,2,5,5,5
5626175.0,2315350.0,-400.0,2,5,5,5
5626175.0,2315350.0,-400.0,1,5,5,5
5626175.0,2315350.0,-405.0,1,5,5,5
5626175.0,2315350.0,-410.0,1,5,5,5
5626175.0,2315350.0,-415.0,1,5,5,5
5626175.0,2315350.0,-420.0,1,5,5,5
5626175.0,2315350.0,-425.0,1,5,5,5
5626175.0,2315350.0,-430.0,1,5,5,5
5626175.0,2315350.0,-435.0,1,5,5,5
5626175.0,2315350.0,-440.0,1,5,5,5
5626175.0,2315350.0,-445.0,1,5,5,5
5626175.0,2315350.0,-450.0,1,5,5,5
5626175.0,2315350.0,-455.0,1,5,5,5
5626175.0,2315350.0,-460.0,1,5,5,5
5626265.0,2315400.0,230.0,1,5,5,5
5626265.0,2315400.0,225.0,1,5,5,5
5626265.0,2315400.0,220.0,1,5,5,5
5626265.0,2315400.0,215.0,1,5,5,5
5626265.0,2315400.0,210.0,1,5,5,5
5626265.0,2315400.0,-295.0,3,5,5,5
5626265.0,2315400.0,-300.0,3,5,5,5
5626265.0,2315400.0,-305.0,3,5,5,5
5626265.0,2315400.0,-310.0,3,5,5,5
5626265.0,2315400.0,-315.0,3,5,5,5
5626265.0,2315400.0,-315.0,1,5,5,5
5626265.0,2315400.0,-320.0,1,5,5,5
5626265.0,2315400.0,-325.0,1,5,5,5
5626265.0,2315400.0,-325.0,4,5,5,5
5626265.0,2315400.0,-325.0,3,5,5,5
5626265.0,2315400.0,-330.0,3,5,5,5
5626265.0,2315400.0,-330.0,4,5,5,5
5626265.0,2315400.0,-335.0,4,5,5,5
5626265.0,2315400.0,-335.0,1,5,5,5
5626265.0,2315400.0,-340.0,4,5,5,5
5626265.0,2315400.0,-345.0,4,5,5,5
5626265.0,2315400.0,-345.0,1,5,5,5
5626265.0,2315400.0,-350.0,1,5,5,5
5626265.0,2315400.0,-355.0,1,5,5,5
5626265.0,2315400.0,-360.0,1,5,5,5
5626265.0,2315400.0,-365.0,1,5,5,5
5626265.0,2315400.0,-370.0,1,5,5,5
5626265.0,2315400.0,-375.0,1,5,5,5
5626265.0,2315400.0,-380.0,1,5,5,5
5626265.0,2315400.0,-385.0,1,5,5,5
5626265.0,2315400.0,-390.0,1,5,5,5
5626265.0,2315400.0,-395.0,1,5,5,5
5626265.0,2315400.0,-400.0,1,5,5,5
5626265.0,2315400.0,-405.0,1,5,5,5
5626265.0,2315400.0,-410.0,1,5,5,5
5626265.0,2315400.0,-415.0,1,5,5,5
5626265.0,2315400.0,-420.0,1,5,5,5
5626265.0,2315400.0,-425.0,1,5,5,5
5626265.0,2315400.0,-430.0,1,5,5,5
5626265.0,2315400.0,-430.0,2,5,5,5
5626265.0,2315400.0,-435.0,2,5,5,5
5626265.0,2315400.0,-440.0,2,5,5,5
5626265.0,2315400.0,-445.0,2,5,5,5
5626265.0,2315400.0,-450.0,2,5,5,5
5625980.0,2316625.0,210.0,1,5,5,5
5625980.0,2316625.0,-305.0,5,5,5,5
5625980.0,2316625.0,-310.0,5,5,5,5
5625980.0,2316625.0,-315.0,5,5,5,5
5625980.0,2316625.0,-320.0,5,5,5,5
5625980.0,2316625.0,-325.0,5,5,5,5
5625980.0,2316625.0,-330.0,5,5,5,5
5625980.0,2316625.0,-335.0,5,5,5,5
5625980.0,2316625.0,-335.0,2,5,5,5
5625980.0,2316625.0,-340.0,2,5,5,5
5625980.0,2316625.0,-345.0,2,5,5,5
5625980.0,2316625.0,-350.0,2,5,5,5
5625980.0,2316625.0,-355.0,2,5,5,5
5625980.0,2316625.0,-360.0,2,5,5,5
5625980.0,2316625.0,-365.0,2,5,5,5
5625980.0,2316625.0,-370.0,2,5,5,5
5625980.0,2316625.0,-375.0,2,5,5,5
5625980.0,2316625.0,-380.0,2,5,5,5
5625980.0,2316625.0,-385.0,2,5,5,5
5625980.0,2316625.0,-390.0,2,5,5,5
5625980.0,2316625.0,-395.0,2,5,5,5
5625980.0,2316625.0,-400.0,2,5,5,5
5625980.0,2316625.0,-405.0,2,5,5,5
5625980.0,2316625.0,-410.0,2,5,5,5
5625980.0,2316625.0,-415.0,2,5,5,5
5625980.0,2316625.0,-420.0,2,5,5,5
5625980.0,2316625.0,-425.0,2,5,5,5
5625980.0,2316625.0,-430.0,2,5,5,5
5625980.0,2316625.0,-435.0,2,5,5,5
5625980.0,2316625.0,-440.0,2,5,5,5
5625980.0,2316625.0,-445.0,2,5,5,5
5625980.0,2316625.0,-450.0,2,5,5,5
5625980.0,2316625.0,-455.0,2,5,5,5
5625980.0,2316625.0,-455.0,1,5,5,5
5625980.0,2316625.0,-460.0,1,5,5,5
5625980.0,2316625.0,-465.0,1,5,5,5
5625980.0,2316625.0,-470.0,1,5,5,5
5625980.0,2316625.0,-475.0,1,5,5,5
5625980.0,2316625.0,-480.0,1,5,5,5
5625980.0,2316625.0,-485.0,1,5,5,5
5625980.0,2316625.0,-490.0,1,5,5,5
5625980.0,2316625.0,-495.0,1,5,5,5
5625980.0,2316625.0,-500.0,1,5,5,5
5625980.0,2316625.0,-505.0,1,5,5,5
5625980.0,2316625.0,-510.0,1,5,5,5
5625980.0,2316625.0,-515.0,1,5,5,5
5625980.0,2316625.0,-520.0,1,5,5,5
5625980.0,2316625.0,-525.0,1,5,5,5
5625980.0,2316625.0,-530.0,1,5,5,5
5625980.0,2316625.0,-535.0,1,5,5,5
5625980.0,2316625.0,-540.0,1,5,5,5
5625980.0,2316625.0,-545.0,1,5,5,5
5625980.0,2316625.0,-550.0,1,5,5,5
5625980.0,2316625.0,-555.0,1,5,5,5
5625980.0,2316625.0,-560.0,1,5,5,5
5625980.0,2316625.0,-565.0,1,5,5,5
5625980.0,2316625.0,-570.0,1,5,5,5
5625980.0,2316625.0,-575.0,1,5,5,5
5625980.0,2316625.0,-580.0,1,5,5,5
5625980.0,2316625.0,-585.0,1,5,5,5
5625980.0,2316625.0,-590.0,1,5,5,5
5625980.0,2316625.0,-595.0,1,5,5,5
5625980.0,2316625.0,-600.0,1,5,5,5
5625980.0,2316625.0,-605.0,1,5,5,5
5625980.0,2316625.0,-610.0,1,5,5,5
5625980.0,2316625.0,-615.0,1,5,5,5
5625980.0,2316625.0,-620.0,1,5,5,5
5625980.0,2316625.0,-625.0,1,5,5,5
5625980.0,2316625.0,-630.0,1,5,5,5
5625980.0,2316625.0,-635.0,1,5,5,5
5625980.0,2316625.0,-640.0,1,5,5,5
5625980.0,2316625.0,-645.0,1,5,5,5
5625980.0,2316625.0,-650.0,1,5,5,5
5626350.0,2315445.0,235.0,1,5,5,5
5626350.0,2315445.0,230.0,1,5,5,5
5626350.0,2315445.0,225.0,1,5,5,5
5626350.0,2315445.0,220.0,1,5,5,5
5626350.0,2315445.0,215.0,1,5,5,5
5626350.0,2315445.0,210.0,1,5,5,5
5626350.0,2315445.0,-305.0,3,5,5,5
5626350.0,2315445.0,-310.0,3,5,5,5
5626350.0,2315445.0,-315.0,3,5,5,5
5626350.0,2315445.0,-320.0,3,5,5,5
5626350.0,2315445.0,-325.0,3,5,5,5
5626350.0,2315445.0,-325.0,5,5,5,5
5626350.0,2315445.0,-330.0,5,5,5,5
5626350.0,2315445.0,-335.0,5,5,5,5
5626350.0,2315445.0,-340.0,5,5,5,5
5626350.0,2315445.0,-345.0,5,5,5,5
5626350.0,2315445.0,-345.0,1,5,5,5
5626350.0,2315445.0,-350.0,1,5,5,5
5626350.0,2315445.0,-355.0,1,5,5,5
5626350.0,2315445.0,-360.0,1,5,5,5
5626350.0,2315445.0,-365.0,1,5,5,5
5626350.0,2315445.0,-370.0,1,5,5,5
5626350.0,2315445.0,-375.0,1,5,5,5
5626350.0,2315445.0,-380.0,1,5,5,5
5626350.0,2315445.0,-385.0,1,5,5,5
5626350.0,2315445.0,-390.0,1,5,5,5
5626350.0,2315445.0,-395.0,1,5,5,5
5626350.0,2315445.0,-395.0,3,5,5,5
5626350.0,2315445.0,-400.0,3,5,5,5
5626350.0,2315445.0,-405.0,3,5,5,5
5626350.0,2315445.0,-410.0,3,5,5,5
5626350.0,2315445.0,-415.0,3,5,5,5
5626350.0,2315445.0,-420.0,3,5,5,5
5626350.0,2315445.0,-425.0,3,5,5,5
5626350.0,2315445.0,-430.0,3,5,5,5
5626350.0,2315445.0,-435.0,3,5,5,5
5626350.0,2315445.0,-435.0,1,5,5,5
5626350.0,2315445.0,-440.0,1,5,5,5
5626350.0,2315445.0,-445.0,1,5,5,5
5626350.0,2315445.0,-450.0,1,5,5,5
5626350.0,2315445.0,-450.0,2,5,5,5
5626350.0,2315445.0,-455.0,2,5,5,5
5626350.0,2315445.0,-455.0,1,5,5,5
5626350.0,2315445.0,-460.0,1,5,5,5
5626350.0,2315445.0,-465.0,1,5,5,5
5626350.0,2315445.0,-470.0,1,5,5,5
5626350.0,2315445.0,-475.0,1,5,5,5
5626350.0,2315445.0,-480.0,1,5,5,5
5626350.0,2315445.0,-485.0,1,5,5,5
5626350.0,2315445.0,-490.0,1,5,5,5
5626350.0,2315445.0,-495.0,1,5,5,5
5626350.0,2315445.0,-500.0,1,5,5,5
5626350.0,2315445.0,-505.0,1,5,5,5
5626440.0,2315495.0,235.0,1,5,5,5
5626440.0,2315495.0,230.0,1,5,5,5
5626440.0,2315495.0,225.0,1,5,5,5
5626440.0,2315495.0,220.0,1,5,5,5
5626440.0,2315495.0,215.0,1,5,5,5
5626440.0,2315495.0,-315.0,3,5,5,5
5626440.0,2315495.0,-320.0,3,5,5,5
5626440.0,2315495.0,-325.0,3,5,5,5
5626440.0,2315495.0,-325.0,5,5,5,5
5626440.0,2315495.0,-330.0,5,5,5,5
5626440.0,2315495.0,-330.0,3,5,5,5
5626440.0,2315495.0,-335.0,3,5,5,5
5626440.0,2315495.0,-340.0,3,5,5,5
5626440.0,2315495.0,-345.0,3,5,5,5
5626440.0,2315495.0,-350.0,3,5,5,5
5626440.0,2315495.0,-355.0,3,5,5,5
5626440.0,2315495.0,-355.0,4,5,5,5
5626440.0,2315495.0,-360.0,4,5,5,5
5626440.0,2315495.0,-365.0,4,5,5,5
5626440.0,2315495.0,-365.0,1,5,5,5
5626440.0,2315495.0,-370.0,1,5,5,5
5626440.0,2315495.0,-375.0,1,5,5,5
5626440.0,2315495.0,-380.0,1,5,5,5
5626440.0,2315495.0,-385.0,1,5,5,5
5626440.0,2315495.0,-390.0,1,5,5,5
5626440.0,2315495.0,-395.0,1,5,5,5
5626440.0,2315495.0,-395.0,3,5,5,5
5626440.0,2315495.0,-400.0,3,5,5,5
5626440.0,2315495.0,-405.0,3,5,5,5
5626440.0,2315495.0,-405.0,1,5,5,5
5626440.0,2315495.0,-410.0,1,5,5,5
5626440.0,2315495.0,-410.0,2,5,5,5
5626440.0,2315495.0,-415.0,2,5,5,5
5626440.0,2315495.0,-420.0,2,5,5,5
5626440.0,2315495.0,-420.0,1,5,5,5
5626440.0,2315495.0,-425.0,1,5,5,5
5626440.0,2315495.0,-430.0,1,5,5,5
5626440.0,2315495.0,-435.0,1,5,5,5
5626440.0,2315495.0,-440.0,1,5,5,5
5626440.0,2315495.0,-445.0,1,5,5,5
5626440.0,2315495.0,-450.0,1,5,5,5
5626440.0,2315495.0,-455.0,1,5,5,5
5626440.0,2315495.0,-460.0,1,5,5,5
5626440.0,2315495.0,-465.0,1,5,5,5
5626440.0,2315495.0,-470.0,1,5,5,5
5626440.0,2315495.0,-475.0,1,5,5,5
5626440.0,2315495.0,-480.0,1,5,5,5
5626440.0,2315495.0,-485.0,1,5,5,5
5626440.0,2315495.0,-490.0,1,5,5,5
5626440.0,2315495.0,-495.0,1,5,5,5
5626440.0,2315495.0,-500.0,1,5,5,5
5626440.0,2315495.0,-505.0,1,5,5,5
5626440.0,2315495.0,-510.0,1,5,5,5
5626440.0,2315495.0,-515.0,1,5,5,5
5626440.0,2315495.0,-520.0,1,5,5,5
5625925.0,2316145.0,-280.0,3,5,5,5
5625925.0,2316145.0,-285.0,3,5,5,5
5625925.0,2316145.0,-285.0,1,5,5,5
5625925.0,2316145.0,-290.0,1,5,5,5
5625925.0,2316145.0,-295.0,1,5,5,5
5625925.0,2316145.0,-300.0,1,5,5,5
5625925.0,2316145.0,-305.0,1,5,5,5
5625925.0,2316145.0,-310.0,1,5,5,5
5625925.0,2316145.0,-315.0,1,5,5,5
5625925.0,2316145.0,-320.0,1,5,5,5
5625925.0,2316145.0,-325.0,1,5,5,5
5625925.0,2316145.0,-330.0,1,5,5,5
5625925.0,2316145.0,-335.0,1,5,5,5
5625925.0,2316145.0,-340.0,1,5,5,5
5625925.0,2316145.0,-345.0,1,5,5,5
5625925.0,2316145.0,-350.0,1,5,5,5
5625925.0,2316145.0,-355.0,1,5,5,5
5625925.0,2316145.0,-355.0,3,5,5,5
5625925.0,2316145.0,-360.0,3,5,5,5
5625925.0,2316145.0,-365.0,3,5,5,5
5625925.0,2316145.0,-365.0,2,5,5,5
5625925.0,2316145.0,-370.0,2,5,5,5
5625925.0,2316145.0,-375.0,2,5,5,5
5625925.0,2316145.0,-380.0,2,5,5,5
5625925.0,2316145.0,-380.0,3,5,5,5
5625925.0,2316145.0,-385.0,3,5,5,5
5625925.0,2316145.0,-385.0,1,5,5,5
5625925.0,2316145.0,-390.0,1,5,5,5
5625925.0,2316145.0,-395.0,1,5,5,5
5625925.0,2316145.0,-400.0,1,5,5,5
5625925.0,2316145.0,-405.0,1,5,5,5
5625925.0,2316145.0,-410.0,1,5,5,5
5625925.0,2316145.0,-415.0,1,5,5,5
5625925.0,2316145.0,-420.0,1,5,5,5
5625925.0,2316145.0,-425.0,1,5,5,5
5625925.0,2316145.0,-430.0,1,5,5,5
5625925.0,2316145.0,-435.0,1,5,5,5
5625925.0,2316145.0,-440.0,1,5,5,5
5625925.0,2316145.0,-445.0,1,5,5,5
5625925.0,2316145.0,-450.0,1,5,5,5
5625925.0,2316145.0,-455.0,1,5,5,5
5625925.0,2316145.0,-460.0,1,5,5,5
5625925.0,2316145.0,-465.0,1,5,5,5
5625925.0,2316145.0,-470.0,1,5,5,5
5625925.0,2316145.0,-475.0,1,5,5,5
5625925.0,2316145.0,-480.0,1,5,5,5
5625925.0,2316145.0,-485.0,1,5,5,5
5625925.0,2316145.0,-490.0,1,5,5,5
5625925.0,2316145.0,-495.0,1,5,5,5
5625925.0,2316145.0,-500.0,1,5,5,5
5625925.0,2316145.0,-500.0,2,5,5,5
5625925.0,2316145.0,-505.0,2,5,5,5
5625925.0,2316145.0,-510.0,2,5,5,5
5625925.0,2316145.0,-510.0,1,5,5,5
5625925.0,2316145.0,-515.0,1,5,5,5
5625925.0,2316145.0,-520.0,1,5,5,5
5625925.0,2316145.0,-525.0,1,5,5,5
5625925.0,2316145.0,-530.0,1,5,5,5
5625925.0,2316145.0,-535.0,1,5,5,5
5625925.0,2316145.0,-540.0,1,5,5,5
5625925.0,2316145.0,-545.0,1,5,5,5
5625925.0,2316145.0,-550.0,1,5,5,5
5625925.0,2316145.0,-555.0,1,5,5,5
5625925.0,2316145.0,-560.0,1,5,5,5
5625925.0,2316145.0,-565.0,1,5,5,5
5625925.0,2316145.0,-570.0,1,5,5,5
5625925.0,2316145.0,-575.0,1,5,5,5
5625925.0,2316145.0,-580.0,1,5,5,5
5625925.0,2316145.0,-585.0,1,5,5,5
5625925.0,2316145.0,-590.0,1,5,5,5
5625925.0,2316145.0,-595.0,1,5,5,5
5625925.0,2316145.0,-600.0,1,5,5,5
5625925.0,2316145.0,-605.0,1,5,5,5
5625925.0,2316145.0,-610.0,1,5,5,5
5625925.0,2316145.0,-615.0,1,5,5,5
5625925.0,2316145.0,-620.0,1,5,5,5
5625925.0,2316145.0,-625.0,1,5,5,5
5625925.0,2316145.0,-630.0,1,5,5,5
5625925.0,2316145.0,-635.0,1,5,5,5
5625925.0,2316145.0,-640.0,1,5,5,5
5625925.0,2316145.0,-645.0,1,5,5,5
5625925.0,2316145.0,-650.0,1,5,5,5
5625925.0,2316145.0,-655.0,1,5,5,5
5625925.0,2316145.0,-660.0,1,5,5,5
5625925.0,2316145.0,-665.0,1,5,5,5
5625925.0,2316145.0,-670.0,1,5,5,5
5625925.0,2316145.0,-675.0,1,5,5,5
5625925.0,2316145.0,-680.0,1,5,5,5
5625925.0,2316145.0,-685.0,1,5,5,5
5625925.0,2316145.0,-690.0,1,5,5,5
5625925.0,2316145.0,-695.0,1,5,5,5
5625925.0,2316145.0,-700.0,1,5,5,5
5625925.0,2316145.0,-705.0,1,5,5,5
5625925.0,2316145.0,-710.0,1,5,5,5
5625925.0,2316145.0,-715.0,1,5,5,5
5625925.0,2316145.0,-720.0,1,5,5,5
5625925.0,2316145.0,-725.0,1,5,5,5
5625925.0,2316145.0,-730.0,1,5,5,5
5625925.0,2316145.0,-735.0,1,5,5,5
5625925.0,2316145.0,-740.0,1,5,5,5
5625925.0,2316145.0,-745.0,1,5,5,5
5625925.0,2316145.0,-750.0,1,5,5,5
5625925.0,2316145.0,-750.0,2,5,5,5
5625925.0,2316145.0,-755.0,2,5,5,5
5625925.0,2316145.0,-760.0,2,5,5,5
5625925.0,2316145.0,-765.0,2,5,5,5
5625925.0,2316145.0,-770.0,2,5,5,5
5625925.0,2316145.0,-775.0,2,5,5,5
5625925.0,2316145.0,-775.0,1,5,5,5
5625925.0,2316145.0,-780.0,1,5,5,5
5625925.0,2316145.0,-785.0,1,5,5,5
5625925.0,2316145.0,-790.0,1,5,5,5
5625925.0,2316145.0,-795.0,1,5,5,5
5625925.0,2316145.0,-800.0,1,5,5,5
5625925.0,2316145.0,-805.0,1,5,5,5
5625925.0,2316145.0,-810.0,1,5,5,5
5625925.0,2316145.0,-815.0,1,5,5,5
5625925.0,2316145.0,-820.0,1,5,5,5
5625925.0,2316145.0,-825.0,1,5,5,5
5625925.0,2316145.0,-830.0,1,5,5,5
5625925.0,2316145.0,-835.0,1,5,5,5
5625925.0,2316145.0,-840.0,1,5,5,5
5625925.0,2316145.0,-845.0,1,5,5,5
5625925.0,2316145.0,-850.0,1,5,5,5
5625925.0,2316145.0,-855.0,1,5,5,5
5625925.0,2316145.0,-860.0,1,5,5,5
5625925.0,2316145.0,-865.0,1,5,5,5
5625925.0,2316145.0,-870.0,1,5,5,5
5625925.0,2316145.0,-875.0,1,5,5,5
5625925.0,2316145.0,-880.0,1,5,5,5
5625925.0,2316145.0,-885.0,1,5,5,5
5625925.0,2316145.0,-890.0,1,5,5,5
5625925.0,2316145.0,-895.0,1,5,5,5
5625925.0,2316145.0,-900.0,1,5,5,5
5625925.0,2316145.0,-905.0,1,5,5,5
5625925.0,2316145.0,-910.0,1,5,5,5
5625925.0,2316145.0,-915.0,1,5,5,5
5625925.0,2316145.0,-920.0,1,5,5,5
5625925.0,2316145.0,-925.0,1,5,5,5
5625925.0,2316145.0,-930.0,1,5,5,5
5625925.0,2316145.0,-935.0,1,5,5,5
5625925.0,2316145.0,-940.0,1,5,5,5
5625925.0,2316145.0,-945.0,1,5,5,5
5625925.0,2316145.0,-950.0,1,5,5,5
5625925.0,2316145.0,-955.0,1,5,5,5
5625925.0,2316145.0,-960.0,1,5,5,5
5625925.0,2316145.0,-965.0,1,5,5,5
5625925.0,2316145.0,-970.0,1,5,5,5
5625925.0,2316145.0,-975.0,1,5,5,5
5625925.0,2316145.0,-980.0,1,5,5,5
5625925.0,2316145.0,-985.0,1,5,5,5
5625610.0,2315970.0,230.0,1,5,5,5
5625610.0,2315970.0,225.0,1,5,5,5
5625610.0,2315970.0,220.0,1,5,5,5
5625610.0,2315970.0,215.0,1,5,5,5
5625610.0,2315970.0,210.0,1,5,5,5
5625610.0,2315970.0,205.0,1,5,5,5
5625610.0,2315970.0,200.0,1,5,5,5
5625610.0,2315970.0,195.0,1,5,5,5
5625610.0,2315970.0,190.0,1,5,5,5
5625610.0,2315970.0,185.0,1,5,5,5
5625610.0,2315970.0,180.0,1,5,5,5
5625610.0,2315970.0,175.0,1,5,5,5
5625610.0,2315970.0,170.0,1,5,5,5
5625610.0,2315970.0,165.0,1,5,5,5
5625610.0,2315970.0,160.0,1,5,5,5
5625610.0,2315970.0,155.0,1,5,5,5
5625610.0,2315970.0,150.0,1,5,5,5
5625610.0,2315970.0,145.0,1,5,5,5
5625610.0,2315970.0,140.0,1,5,5,5
5625610.0,2315970.0,135.0,1,5,5,5
5625610.0,2315970.0,130.0,1,5,5,5
5625610.0,2315970.0,125.0,1,5,5,5
5625610.0,2315970.0,120.0,1,5,5,5
5625610.0,2315970.0,115.0,1,5,5,5
5625610.0,2315970.0,110.0,1,5,5,5
5625610.0,2315970.0,105.0,1,5,5,5
5625610.0,2315970.0,100.0,1,5,5,5
5625610.0,2315970.0,95.0,1,5,5,5
5625610.0,2315970.0,90.0,1,5,5,5
5625610.0,2315970.0,85.0,1,5,5,5
5625610.0,2315970.0,80.0,1,5,5,5
5625610.0,2315970.0,75.0,1,5,5,5
5625610.0,2315970.0,70.0,1,5,5,5
5625610.0,2315970.0,65.0,1,5,5,5
5625610.0,2315970.0,60.0,1,5,5,5
5625610.0,2315970.0,55.0,1,5,5,5
5625610.0,2315970.0,50.0,1,5,5,5
5625610.0,2315970.0,45.0,1,5,5,5
5625610.0,2315970.0,40.0,1,5,5,5
5625610.0,2315970.0,35.0,1,5,5,5
5625610.0,2315970.0,30.0,1,5,5,5
5625610.0,2315970.0,25.0,1,5,5,5
5625610.0,2315970.0,20.0,1,5,5,5
5625610.0,2315970.0,15.0,1,5,5,5
5625610.0,2315970.0,10.0,1,5,5,5
5625610.0,2315970.0,5.0,1,5,5,5
5625610.0,2315970.0,0.0,1,5,5,5
5625610.0,2315970.0,-5.0,1,5,5,5
5625610.0,2315970.0,-10.0,1,5,5,5
5625610.0,2315970.0,-15.0,1,5,5,5
5625610.0,2315970.0,-20.0,1,5,5,5
5625610.0,2315970.0,-25.0,1,5,5,5
5625610.0,2315970.0,-30.0,1,5,5,5
5625610.0,2315970.0,-35.0,1,5,5,5
5625610.0,2315970.0,-40.0,1,5,5,5
5625610.0,2315970.0,-45.0,1,5,5,5
5625610.0,2315970.0,-50.0,1,5,5,5
5625610.0,2315970.0,-55.0,1,5,5,5
5625610.0,2315970.0,-60.0,1,5,5,5
5625610.0,2315970.0,-65.0,1,5,5,5
5625610.0,2315970.0,-70.0,1,5,5,5
5625610.0,2315970.0,-75.0,1,5,5,5
5625610.0,2315970.0,-80.0,1,5,5,5
5625610.0,2315970.0,-85.0,1,5,5,5
5625610.0,2315970.0,-90.0,1,5,5,5
5625610.0,2315970.0,-95.0,1,5,5,5
5625610.0,2315970.0,-100.0,1,5,5,5
5625610.0,2315970.0,-105.0,1,5,5,5
5625610.0,2315970.0,-110.0,1,5,5,5
5625610.0,2315970.0,-115.0,1,5,5,5
5625610.0,2315970.0,-120.0,1,5,5,5
5625610.0,2315970.0,-125.0,1,5,5,5
5625610.0,2315970.0,-130.0,1,5,5,5
5625610.0,2315970.0,-135.0,1,5,5,5
5625610.0,2315970.0,-140.0,1,5,5,5
5625610.0,2315970.0,-145.0,1,5,5,5
5625610.0,2315970.0,-150.0,1,5,5,5
5625610.0,2315970.0,-155.0,1,5,5,5
5625610.0,2315970.0,-160.0,1,5,5,5
5625610.0,2315970.0,-165.0,1,5,5,5
5625610.0,2315970.0,-170.0,1,5,5,5
5625610.0,2315970.0,-175.0,1,5,5,5
5625610.0,2315970.0,-180.0,1,5,5,5
5625610.0,2315970.0,-185.0,1,5,5,5
5625610.0,2315970.0,-190.0,1,5,5,5
5625610.0,2315970.0,-195.0,1,5,5,5
5625610.0,2315970.0,-200.0,1,5,5,5
5625610.0,2315970.0,-205.0,1,5,5,5
5625610.0,2315970.0,-210.0,1,5,5,5
5625610.0,2315970.0,-215.0,1,5,5,5
5625610.0,2315970.0,-220.0,1,5,5,5
5625610.0,2315970.0,-225.0,1,5,5,5
5625610.0,2315970.0,-230.0,1,5,5,5
5625610.0,2315970.0,-235.0,1,5,5,5
5625610.0,2315970.0,-240.0,1,5,5,5
5625610.0,2315970.0,-245.0,1,5,5,5
5625610.0,2315970.0,-250.0,1,5,5,5
5625610.0,2315970.0,-255.0,1,5,5,5
5625610.0,2315970.0,-260.0,1,5,5,5
5625610.0,2315970.0,-265.0,1,5,5,5
5625610.0,2315970.0,-270.0,1,5,5,5
5625610.0,2315970.0,-275.0,1,5,5,5
5625610.0,2315970.0,-280.0,1,5,5,5
5625610.0,2315970.0,-285.0,1,5,5,5
5625610.0,2315970.0,-290.0,1,5,5,5
5625610.0,2315970.0,-295.0,1,5,5,5
5625610.0,2315970.0,-300.0,1,5,5,5
5625610.0,2315970.0,-305.0,1,5,5,5
5625610.0,2315970.0,-310.0,1,5,5,5
5625610.0,2315970.0,-315.0,1,5,5,5
5625610.0,2315970.0,-315.0,3,5,5,5
5625610.0,2315970.0,-320.0,3,5,5,5
5625610.0,2315970.0,-325.0,3,5,5,5
5625610.0,2315970.0,-325.0,1,5,5,5
5625610.0,2315970.0,-330.0,1,5,5,5
5625610.0,2315970.0,-335.0,1,5,5,5
5625610.0,2315970.0,-340.0,1,5,5,5
5625610.0,2315970.0,-345.0,1,5,5,5
5625610.0,2315970.0,-350.0,1,5,5,5
5625610.0,2315970.0,-355.0,1,5,5,5
5625610.0,2315970.0,-360.0,1,5,5,5
5625610.0,2315970.0,-365.0,1,5,5,5
5625610.0,2315970.0,-370.0,1,5,5,5
5625610.0,2315970.0,-375.0,1,5,5,5
5625610.0,2315970.0,-380.0,1,5,5,5
5625610.0,2315970.0,-385.0,1,5,5,5
5625610.0,2315970.0,-390.0,1,5,5,5
5625750.0,2316050.0,230.0,3,5,5,5
5625750.0,2316050.0,225.0,3,5,5,5
5625750.0,2316050.0,220.0,3,5,5,5
5625750.0,2316050.0,215.0,3,5,5,5
5625750.0,2316050.0,210.0,3,5,5,5
5625750.0,2316050.0,205.0,3,5,5,5
5625750.0,2316050.0,200.0,3,5,5,5
5625750.0,2316050.0,195.0,3,5,5,5
5625750.0,2316050.0,190.0,3,5,5,5
5625750.0,2316050.0,185.0,3,5,5,5
5625750.0,2316050.0,180.0,3,5,5,5
5625750.0,2316050.0,175.0,3,5,5,5
5625750.0,2316050.0,170.0,3,5,5,5
5625750.0,2316050.0,165.0,3,5,5,5
5625750.0,2316050.0,160.0,3,5,5,5
5625750.0,2316050.0,155.0,3,5,5,5
5625750.0,2316050.0,150.0,3,5,5,5
5625750.0,2316050.0,145.0,3,5,5,5
5625750.0,2316050.0,140.0,3,5,5,5
5625750.0,2316050.0,135.0,3,5,5,5
5625750.0,2316050.0,130.0,3,5,5,5
5625750.0,2316050.0,125.0,3,5,5,5
